MCPV_ID	MCPV_KODAS	MCPV_PAV	pirk_obj_objt_id	kategorija	MCPV_VERSIJA
17369	85300000-2	Socialinio darbo ir kitos susijusios paslaugos.	2	25	2
17370	85310000-5	Socialinio darbo paslaugos.	2	25	2
17371	85311000-2	Socialinio darbo paslaugos, susijusios su apgyvendinimu.	2	25	2
17372	85311100-3	Senelių rūpybos paslaugos.	2	25	2
17373	85311200-4	Neįgaliųjų rūpybos paslaugos.	2	25	2
17374	85311300-5	Vaikų ir jaunimo rūpybos paslaugos.	2	25	2
17375	85312000-9	Socialinio darbo paslaugos, nesusijusios su apgyvendinimu.	2	25	2
17376	85312100-0	Priežiūros dieną paslaugos.	2	25	2
17377	85312110-3	Vaikų priežiūros dieną paslaugos.	2	25	2
17378	85312120-6	Neįgalių vaikų ir jaunimo priežiūros dieną paslaugos.	2	25	2
17379	85312200-1	Maisto atsargų pristatymas į namus.	2	25	2
17380	85312300-2	Patarimų ir konsultacinės paslaugos.	2	25	2
17381	85312310-5	Patarimų paslaugos.	2	25	2
17382	85312320-8	Konsultacinės paslaugos.	2	25	2
17383	85312330-1	Šeimos planavimo paslaugos.	2	25	2
17384	85312400-3	Rūpybos paslaugos, kurių neteikia stacionarios institucijos.	2	25	2
17385	85312500-4	Reabilitacijos paslaugos.	2	25	2
17386	85312510-7	Profesinės reabilitacijos paslaugos.	2	25	2
17387	85320000-8	Socialinės paslaugos.	2	25	2
17388	85321000-5	Administracinės socialinės paslaugos.	2	27	2
17389	85322000-2	Bendruomenės veiksmų programa.	2	27	2
17390	85323000-9	Bendruomenės sveikatos priežiūros paslaugos.	2	25	2
17391	90000000-7	Nuotekų ir atliekų šalinimo paslaugos, valymo ir aplinkosaugos paslaugos.	2	27	2
17392	90400000-1	Nuotekų paslaugos.	2	16	2
17393	90410000-4	Nuotekų išgabenimo paslaugos	2	16	2
17394	90420000-7	Nuotekų valymo paslaugos.	2	16	2
17395	90430000-0	Nuotekų šalinimo paslaugos.	2	16	2
17396	90440000-3	Atliekų duobių valymo paslaugos.	2	16	2
17397	90450000-6	Septikų rezervuarų valymo paslaugos.	2	16	2
17398	90460000-9	Atliekų duobių arba septikų rezervuarų ištuštinimo paslaugos.	2	16	2
17399	90470000-2	Nuotekų kolektorių valymo paslaugos.	2	16	2
17400	90480000-5	Kanalizacijos tvarkymo paslaugos.	2	16	2
17401	90481000-2	Nuotekų įrenginių eksploatavimas.	2	16	2
17402	90490000-8	Nuotekų kolektorių tikrinimo ir nuotekų valymo konsultacinės paslaugos.	2	16	2
17403	90491000-5	Nuotekų kolektorių tikrinimo paslaugos.	2	16	2
17404	90492000-2	Nuotekų valymo konsultacinės paslaugos.	2	16	2
17405	90500000-2	Su atliekomis susijusios paslaugos.	2	16	2
17406	90510000-5	Atliekų šalinimo ir apdorojimo paslaugos.	2	16	2
17407	90511000-2	Atliekų rinkimo paslaugos.	2	16	2
17408	90511100-3	Miestų kietųjų atliekų rinkimo paslaugos.	2	16	2
17409	90511200-4	Buitinių atliekų rinkimo paslaugos.	2	16	2
17410	90511300-5	Šiukšlių rinkimo paslaugos.	2	16	2
17411	90511400-6	Popieriaus rinkimo paslaugos.	2	16	2
17412	90512000-9	Atliekų vežimo paslaugos.	2	16	2
17413	90513000-6	Nepavojingų atliekų apdorojimo ir šalinimo paslaugos.	2	16	2
17414	90513100-7	Buitinių atliekų šalinimo paslaugos.	2	16	2
17415	90513200-8	Miestų kietųjų atliekų šalinimo paslaugos.	2	16	2
17416	90513300-9	Atliekų deginimo paslaugos.	2	16	2
17417	90513400-0	Pelenų šalinimo paslaugos.	2	16	2
17418	90513500-1	Srutų valymas ir šalinimas.	2	16	2
17419	90513600-2	Dumblo išgabenimo paslaugos.	2	16	2
17420	90513700-3	Dumblo vežimo paslaugos.	2	16	2
17421	90513800-4	Dumblo tvarkymo paslaugos.	2	16	2
17422	90513900-5	Dumblo šalinimo paslaugos.	2	16	2
17423	90514000-3	Atliekų perdirbimo paslaugos.	2	16	2
17424	90520000-8	Su radioaktyviosiomis, toksinėmis, medicininėmis ir pavojingomis atliekomis susijusios paslaugos.	2	16	2
17425	90521000-5	Radioaktyviųjų atliekų tvarkymo paslaugos.	2	16	2
17426	90521100-6	Radioaktyviųjų atliekų rinkimas.	2	16	2
17427	90521200-7	Radioaktyviųjų atliekų saugojimo paslaugos.	2	16	2
17428	90521300-8	Radioaktyviųjų atliekų šalinimas.	2	16	2
17429	90521400-9	Radioaktyviųjų atliekų vežimas.	2	16	2
17430	90521410-2	Nedidelio aktyvumo branduolinių atliekų vežimas.	2	16	2
17431	90521420-5	Vidutinio aktyvumo branduolinių atliekų vežimas.	2	16	2
17432	90521500-0	Radioaktyviųjų atliekų įpakavimas.	2	16	2
17433	90521510-3	Nedidelio aktyvumo branduolinių atliekų įpakavimas.	2	16	2
17434	90521520-6	Vidutinio aktyvumo branduolinių atliekų įpakavimas.	2	16	2
17435	90522000-2	Paslaugos, susijusios su užterštu dirvožemiu.	2	16	2
17436	90522100-3	Užteršto dirvožemio nuėmimas.	2	16	2
17437	90522200-4	Užteršto dirvožemio šalinimas.	2	16	2
17438	90522300-5	Užteršto dirvožemio apdorojimo paslaugos.	2	16	2
17439	90522400-6	Dirvožemio valymas ir apdorojimas.	2	16	2
17440	90523000-9	Toksinių atliekų, išskyrus radioaktyviąsias atliekas ir užterštą dirvožemį, šalinimo paslaugos.	2	16	2
17441	90523100-0	Ginklų ir šaudmenų šalinimo paslaugos.	2	16	2
17442	90523200-1	Bombų šalinimo paslaugos.	2	16	2
17443	90523300-2	Minų tralavimo paslaugos.	2	16	2
17444	90524000-6	Paslaugos, susijusios su medicinos atliekomis.	2	16	2
17445	90524100-7	Klinikinių atliekų rinkimo paslaugos.	2	16	2
17446	90524200-8	Klinikinių atliekų šalinimo paslaugos.	2	16	2
17447	90524300-9	Biologinių atliekų pašalinimo paslaugos.	2	16	2
17448	90524400-0	Ligoninių atliekų rinkimas, vežimas ir šalinimas.	2	16	2
17449	90530000-1	Atliekų aikštelių eksploatavimas.	2	16	2
17450	90531000-8	Sąvartynų tvarkymo paslaugos.	2	16	2
17451	90532000-5	Akmens anglių aikštelių tvarkymo paslaugos.	2	16	2
17452	90533000-2	Atliekų aikštelių tvarkymo paslaugos.	2	16	2
17453	90600000-3	Valymo ir sanitarinės paslaugos miesto ir kaimo vietovėse bei kitos susijusios paslaugos.	2	16	2
17454	90610000-6	Gatvių valymo ir šlavimo paslaugos.	2	16	2
17455	90611000-3	Gatvių valymo paslaugos.	2	16	2
17456	90612000-0	Gatvių šlavimo paslaugos.	2	16	2
17457	90620000-9	Sniego valymo paslaugos.	2	16	2
17458	90630000-2	Ledo valymo paslaugos.	2	16	2
17459	90640000-5	Nutekamojo vandens priimtuvų valymo ir ištuštinimo paslaugos.	2	16	2
17460	90641000-2	Nutekamojo vandens priimtuvų valymo paslaugos.	2	16	2
17461	90642000-9	Nutekamojo vandens priimtuvų ištuštinimo paslaugos.	2	16	2
17462	90650000-8	Asbesto šalinimo paslaugos.	2	16	2
17463	90660000-1	Švino šalinimo paslaugos.	2	16	2
17464	90670000-4	Dezinfekavimo ir naikinimo paslaugos miesto arba kaimo vietovėse.	2	16	2
17465	90680000-7	Paplūdimių valymo paslaugos.	2	16	2
17466	90690000-0	Grafičio valymo paslaugos.	2	16	2
17467	90700000-4	Aplinkosauginės paslaugos.	2	16	2
17468	90710000-7	Aplinkosaugos valdymas.	2	16	2
17469	90711000-4	Poveikio aplinkai vertinimas (ne statyboms).	2	16	2
17470	90711100-5	Rizikos arba pavojaus vertinimas (ne statyboms).	2	16	2
17471	90711200-6	Aplinkosaugos standartai (ne statyboms).	2	16	2
17472	90711300-7	Aplinkos veiksnių analizė (ne statyboms).	2	16	2
17473	90711400-8	Poveikio aplinkai vertinimo (EIA) paslaugos (ne statyboms).	2	16	2
17474	90711500-9	Aplinkos stebėjimas (ne statyboms).	2	16	2
17475	90712000-1	Aplinkos planavimas.	2	16	2
17476	90712100-2	Miesto aplinkos plėtros planavimas.	2	16	2
17477	90712200-3	Miškų išsaugojimo strategijų planavimas.	2	27	2
17478	90712300-4	Jūrų išsaugojimo strategijų planavimas.	2	16	2
17479	90712400-5	Gamtos išteklių valdymo arba išsaugojimo strategijų planavimo paslaugos.	2	16	2
17480	90712500-6	Aplinkosaugos institucijų kūrimas arba planavimas.	2	16	2
17481	90713000-8	Konsultacijų aplinkosaugos klausimais paslaugos.	2	16	2
17482	90713100-9	Konsultavimo vandentiekio ir nuotekų klausimais paslaugos (ne statyboms).	2	16	2
17483	90714000-5	Aplinkosaugos auditas.	2	16	2
17484	90714100-6	Aplinkosaugos informacinės sistemos.	2	16	2
17485	90714200-7	Įmonių aplinkosaugos audito paslaugos.	2	16	2
17486	90714300-8	Sektorių aplinkosaugos audito paslaugos.	2	16	2
17487	90714400-9	Su tam tikra veikla susijusio aplinkosaugos audito paslaugos.	2	16	2
17488	90714500-0	Aplinkosaugos kokybės kontrolės paslaugos.	2	16	2
17489	90714600-1	Aplinkos apsaugos kontrolės paslaugos.	2	16	2
17490	90715000-2	Taršos tyrimo paslaugos.	2	16	2
17491	90715100-3	Cheminių medžiagų ir oro taršos tyrimo paslaugos.	2	16	2
17492	90715110-6	Dujų gamyklų vietų tyrimas.	2	16	2
17493	90715120-9	Chemijos gamyklų arba naftos perdirbimo atliekų vietų tyrimas.	2	16	2
17494	90715200-4	Kitos taršos tyrimo paslaugos.	2	16	2
17495	90715210-7	Naftos saugyklų arba terminalų vietų tyrimas.	2	16	2
17496	90715220-0	Pramoninių vietų tyrimas.	2	16	2
17497	90715230-3	Pramoninių atliekų vietų tyrimas.	2	16	2
17498	90715240-6	Medienos apdorojimo įmonių vietų tyrimas.	2	16	2
17499	90715250-9	Cheminio valymo įmonių vietų tyrimas.	2	16	2
17500	90715260-2	Liejyklų vietų tyrimas.	2	16	2
17501	90715270-5	Perdirbimo įmonių vietų tyrimas.	2	16	2
17502	90715280-8	Maisto perdirbimo įmonių vietų tyrimas.	2	16	2
17503	90720000-0	Aplinkosauga.	2	16	2
17504	90721000-7	Aplinkosaugos paslaugos.	2	16	2
17505	90721100-8	Kraštovaizdžio apsaugos paslaugos.	2	16	2
17506	90721200-9	Ozono sluoksnio apsaugos paslaugos.	2	16	2
17507	90721300-0	Apsaugos nuo maisto arba pašarų taršos paslaugos.	2	16	2
17508	90721400-1	Genetinių išteklių apsaugos paslaugos.	2	16	2
17509	90721500-2	Apsaugos nuo toksinių medžiagų paslaugos.	2	16	2
17510	90721600-3	Apsaugos nuo radiacijos paslaugos.	2	16	2
17511	90721700-4	Nykstančių rūšių apsaugos paslaugos.	2	16	2
17512	90721800-5	Apsaugos nuo gamtinių pavojų paslaugos.	2	16	2
17513	90722000-4	Aplinkos atkūrimas.	2	16	2
17514	90722100-5	Pramoninių zonų aplinkos atkūrimas.	2	16	2
17515	90722200-6	Aplinkos teršalų valymo paslaugos.	2	16	2
17516	90722300-7	Žemės melioravimo paslaugos.	2	16	2
17517	90730000-3	Taršos stebėjimas ir užterštų zonų atkūrimas.	2	16	2
17518	90731000-0	Su oro tarša susijusios paslaugos.	2	16	2
17519	90731100-1	Oro kokybės valdymas.	2	16	2
17520	90731200-2	Tarpvalstybinės oro taršos valdymo arba kontrolės paslaugos.	2	16	2
17521	90731210-5	CO2 išmetalų leidimų pirkimas.	2	16	2
17522	90731300-3	Apsaugos nuo oro taršos paslaugos.	2	16	2
17523	90731400-4	Oro taršos stebėjimo arba matavimo paslaugos.	2	16	2
17524	90731500-5	Toksinių dujų aptikimo paslaugos.	2	16	2
17525	90731600-6	Metano stebėjimas.	2	16	2
17526	90731700-7	Anglies dvideginio stebėjimo paslaugos.	2	16	2
17527	90731800-8	Ore esančių kietųjų dalelių stebėjimas.	2	16	2
17528	90731900-9	Ozono sluoksnio plonėjimo stebėjimo paslaugos.	2	16	2
17529	90732000-7	Su dirvos tarša susijusios paslaugos.	2	16	2
17530	90732100-8	Apsaugos nuo dirvos taršos paslaugos.	2	16	2
17531	90732200-9	Užterštos dirvos pašalinimo paslaugos.	2	16	2
17532	90732300-0	Užterštos dirvos apdorojimas arba atkūrimas.	2	16	2
17533	90732400-1	Konsultacijų dirvos taršos klausimais paslaugos.	2	16	2
17534	90732500-2	Dirvos taršos kartografavimas.	2	16	2
17535	90732600-3	Dirvos taršos matavimas arba stebėjimas.	2	16	2
17536	90732700-4	Taršos organinėmis trąšomis įvertinimas.	2	16	2
17537	90732800-5	Taršos pesticidais įvertinimas.	2	16	2
17538	90732900-6	Taršos nitratais ir fosfatais įvertinimas.	2	16	2
17539	90732910-9	Taršos nitratais įvertinimas.	2	16	2
17540	90732920-2	Taršos fosfatais įvertinimas.	2	16	2
17541	90733000-4	Su vandens tarša susijusios paslaugos.	2	16	2
17542	90733100-5	Paviršinių vandenų taršos stebėjimo arba kontrolės paslaugos.	2	16	2
17543	90733200-6	Užterštų paviršinių vandenų atkūrimo paslaugos.	2	16	2
17544	90733300-7	Apsaugos nuo paviršinių vandenų taršos paslaugos.	2	16	2
17545	90733400-8	Paviršinių vandenų valymo paslaugos.	2	16	2
17546	90733500-9	Užterštų paviršinių vandenų drenavimo paslaugos.	2	16	2
17547	90733600-0	Tarpvalstybinės vandens taršos valdymo arba kontrolės paslaugos.	2	16	2
17548	90733700-1	Gruntinio vandens taršos stebėjimo arba kontrolės paslaugos.	2	16	2
17549	90733800-2	Užteršto gruntinio vandens drenavimo paslaugos.	2	16	2
17550	90733900-3	Užteršto gruntinio vandens valymas arba atkūrimas.	2	16	2
17551	90740000-6	Teršalų stebėjimo ir užterštų zonų atkūrimo paslaugos.	2	16	2
17552	90741000-3	Su naftos tarša susijusios paslaugos.	2	16	2
17553	90741100-4	Naftos išsiliejimo stebėjimo paslaugos.	2	16	2
17554	90741200-5	Naftos išsiliejimo kontrolės paslaugos.	2	16	2
17555	90741300-6	Dėl naftos išsiliejimo užterštų zonų atkūrimo paslaugos.	2	16	2
17556	90742000-0	Su triukšmu susijusios paslaugos.	2	16	2
17557	90742100-1	Triukšmo kontrolės paslaugos.	2	16	2
17558	90742200-2	Apsaugos nuo triukšmo paslaugos.	2	16	2
17559	90742300-3	Triukšmo stebėjimo paslaugos.	2	16	2
17560	90742400-4	Triukšmo stebėjimo konsultacinės paslaugos.	2	16	2
17561	90743000-7	Su tarša toksinėmis medžiagomis susijusios paslaugos.	2	16	2
17562	90743100-8	Taršos toksinėmis medžiagomis stebėjimo paslaugos.	2	16	2
17563	90743200-9	Toksinėmis medžiagomis užterštų zonų atkūrimo paslaugos.	2	16	2
17564	90900000-6	Valymo ir sanitarinės paslaugos.	2	14	2
17565	90910000-9	Valymo paslaugos.	2	16	2
17566	90911000-6	Apgyvendinimo patalpų, pastatų ir langų valymo paslaugos.	2	16	2
17567	90911100-7	Apgyvendinimo patalpų valymo paslaugos.	2	16	2
17568	90911200-8	Pastatų valymo paslaugos.	2	16	2
17569	90911300-9	Langų valymo paslaugos.	2	16	2
17570	90912000-3	Vamzdinių konstrukcijų valymo prapūtimo būdu paslaugos.	2	16	2
17571	90913000-0	Cisternų ir rezervuarų valymo paslaugos.	2	16	2
17572	90913100-1	Cisternų valymo paslaugos.	2	16	2
17573	90913200-2	Rezervuarų valymo paslaugos.	2	16	2
17574	90914000-7	Automobilių stovėjimo aikštelių valymo paslaugos.	2	16	2
17575	90915000-4	Krosnių ir kaminų valymo paslaugos.	2	16	2
17576	90916000-1	Telefono ryšio įrangos valymo paslaugos.	2	16	2
17577	90917000-8	Transporto įrenginių valymo paslaugos.	2	16	2
17578	90918000-5	Šiukšlių dėžių valymo paslaugos.	2	16	2
17579	90919000-2	Biurų, mokyklų ir biuro įrangos valymo paslaugos.	2	16	2
17580	90919100-3	Biurų įrangos valymo paslaugos.	2	16	2
17581	90919200-4	Biurų valymo paslaugos.	2	16	2
17582	90919300-5	Mokyklų valymo paslaugos.	2	16	2
17583	90920000-2	Su įrenginiais susijusios sanitarinės paslaugos.	2	16	2
17584	90921000-9	Dezinfekavimo ir naikinimo paslaugos.	2	14	2
17585	90922000-6	Kovos su kenkėjais paslaugos.	2	14	2
17586	90923000-3	Žiurkių naikinimo paslaugos.	2	14	2
17587	90924000-0	Fumigavimo paslaugos.	2	14	2
17588	92000000-1	Poilsio, kultūros ir sporto paslaugos.	2	26	2
17589	92100000-2	Kino ir videofilmų paslaugos.	2	26	2
17590	92110000-5	Kino filmų ir vaizdajuosčių gamybos bei susijusios paslaugos.	2	26	2
17591	92111000-2	Kino filmų ir videofilmų gamybos paslaugos.	2	26	2
17592	92111100-3	Mokomųjų filmų ir vaizdajuosčių gamyba.	2	26	2
17593	92111200-4	Reklaminių, propagandinių ir informacinių filmų bei vaizdajuosčių gamyba.	2	26	2
17594	92111210-7	Reklaminių filmų gamyba.	2	26	2
17595	92111220-0	Reklaminių vaizdajuosčių gamyba.	2	26	2
17596	92111230-3	Propagandinių filmų gamyba.	2	26	2
17597	92111240-6	Propagandinių vaizdajuosčių gamyba.	2	26	2
17598	92111250-9	Informacinių filmų gamyba.	2	26	2
17599	92111260-2	Informacinių vaizdajuosčių gamyba.	2	26	2
17600	92111300-5	Pramoginių filmų ir vaizdajuosčių gamyba.	2	26	2
17601	92111310-8	Pramoginių filmų gamyba.	2	26	2
17602	92111320-1	Pramoginių vaizdajuosčių gamyba.	2	26	2
17603	92112000-9	Paslaugos, susijusios su kino filmų ir vaizdajuosčių gamyba.	2	26	2
17604	92120000-8	Kino filmų ar vaizdajuosčių platinimo paslaugos.	2	26	2
17605	92121000-5	Vaizdajuosčių platinimo paslaugos.	2	26	2
17606	92122000-2	Kino filmų platinimo paslaugos.	2	26	2
17607	92130000-1	Kino filmų rodymo paslaugos.	2	26	2
17608	92140000-4	Vaizdajuosčių rodymo paslaugos.	2	26	2
17609	92200000-3	Radijo ir televizijos paslaugos.	2	26	2
17610	92210000-6	Radijo paslaugos.	2	26	2
17611	92211000-3	Radijo laidų kūrimo paslaugos.	2	26	2
17612	92213000-7	Nedidelio masto radijo sistemų paslaugos.	2	26	2
17613	92214000-4	Radijo studijų arba įrangos paslaugos.	2	26	2
17614	92215000-1	Bendrojo judriojo radijo ryšio paslaugos (GMRS).	2	26	2
17615	92216000-8	Šeimos radijo paslaugos (FRS).	2	26	2
17616	92217000-5	Bendrojo judriojo radijo ryšio/šeimos radijo paslaugos (GMRS/FRS).	2	26	2
17617	92220000-9	Televizijos paslaugos.	2	26	2
17618	92221000-6	Televizijos laidų kūrimo paslaugos.	2	26	2
17619	92222000-3	Uždarosios grandinės televizijos paslaugos.	2	26	2
17620	92224000-7	Skaitmeninė televizija.	2	26	2
17621	92225000-4	Interaktyvioji televizija.	2	26	2
17622	92225100-7	Filmų pagal pareikalavimą televizija.	2	26	2
17623	92226000-1	Teleprogramavimas.	2	26	2
17624	92230000-2	Radijo ir televizijos kabelinės paslaugos.	2	27	2
17625	92231000-9	Tarptautinės dvišalės paslaugos ir tarptautinės privačios išnuomojamos linijos.	2	27	2
17626	92232000-6	Kabelinė televizija.	2	27	2
17627	92300000-4	Pramoginės paslaugos.	2	26	2
17628	92310000-7	Meninės ir literatūrinės kūrybos bei interpretavimo paslaugos.	2	26	2
17629	92311000-4	Meno kūriniai.	2	26	2
17630	92312000-1	Meninės paslaugos.	2	26	2
17631	92312100-2	Teatro prodiuserių, dainininkų grupių, ansamblių ir orkestrų pramoginės paslaugos.	2	26	2
17632	92312110-5	Teatro prodiuserių pramoginės paslaugos.	2	26	2
17633	92312120-8	Dainininkų grupių pramoginės paslaugos.	2	26	2
17634	92312130-1	Ansamblių pramoginės paslaugos.	2	26	2
17635	92312140-4	Orkestrų pramoginės paslaugos.	2	26	2
17636	92312200-3	Autorių, kompozitorių, skulptorių, estrados artistų ir kitų atskirų menininkų teikiamos paslaugos.	2	26	2
17637	92312210-6	Autorių teikiamos paslaugos.	2	26	2
17638	92312211-3	Rašymo agentūrų paslaugos.	2	26	2
17639	92312212-0	Paslaugos, susijusios su vadovėlių rengimu.	2	26	2
17640	92312213-7	Techninės autorinės paslaugos.	2	26	2
17641	92312220-9	Kompozitorių teikiamos paslaugos.	2	26	2
17642	92312230-2	Skulptorių teikiamos paslaugos.	2	26	2
17643	92312240-5	Estrados artistų teikiamos paslaugos.	2	26	2
17644	92312250-8	Atskirų menininkų teikiamos paslaugos.	2	26	2
17645	92312251-5	Pramoginių laidų ir vakarų vedėjų paslaugos.	2	26	2
17646	92320000-0	Meno patalpų eksploatavimo paslaugos.	2	26	2
17647	92330000-3	Poilsio zonų paslaugos.	2	26	2
17648	92331000-0	Mugių ir pramogų parkų paslaugos.	2	26	2
17649	92331100-1	Mugių paslaugos.	2	26	2
17650	92331200-2	Pramogų parkų paslaugos.	2	26	2
17651	92331210-5	Vaikų aktyvios veiklos skatinimo paslaugos.	2	26	2
17652	92332000-7	Paplūdimių paslaugos.	2	26	2
17653	92340000-6	Šokių ir vaidinimų pramoginės paslaugos.	2	26	2
17654	92341000-3	Cirko paslaugos.	2	26	2
17655	92342000-0	Šokių mokymo paslaugos.	2	26	2
17656	92342100-1	Pramoginių šokių mokymo paslaugos.	2	26	2
17657	92342200-2	Diskotekinių šokių mokymo paslaugos.	2	26	2
17658	92350000-9	Azartinių lošimų ir lažybų organizavimo paslaugos.	2	26	2
17659	92351000-6	Azartinių lošimų organizavimo paslaugos.	2	26	2
17660	92351100-7	Loterijų organizavimo paslaugos.	2	26	2
17661	92351200-8	Kazino organizavimo paslaugos.	2	26	2
17662	92352000-3	Lažybų organizavimo paslaugos.	2	26	2
17663	92352100-4	Totalizatorių organizavimo paslaugos.	2	26	2
17664	92352200-5	Bukmekerių paslaugos.	2	26	2
17665	92360000-2	Pirotechninės paslaugos.	2	26	2
17666	92370000-5	Garso specialistų paslaugos.	2	26	2
17667	92400000-5	Žinių agentūrų paslaugos.	2	26	2
17668	92500000-6	Bibliotekų, archyvų, muziejų ir kitos kultūrinės paslaugos.	2	26	2
17669	92510000-9	Bibliotekų ir archyvų paslaugos.	2	26	2
17670	92511000-6	Bibliotekų paslaugos.	2	26	2
17671	92512000-3	Archyvų paslaugos.	2	26	2
17672	92512100-4	Archyvų naikinimo paslaugos.	2	26	2
17673	92520000-2	Muziejų paslaugos ir istorinių vietų bei pastatų išsaugojimo paslaugos.	2	26	2
17674	92521000-9	Muziejų paslaugos.	2	26	2
17675	92521100-0	Muziejų parodų paslaugos.	2	26	2
17676	92521200-1	Eksponatų ir pavyzdžių išsaugojimo paslaugos.	2	26	2
17677	92521210-4	Eksponatų išsaugojimo paslaugos.	2	26	2
17678	92521220-7	Pavyzdžių išsaugojimo paslaugos.	2	26	2
17679	92522000-6	Istorinių vietų ir pastatų išsaugojimo paslaugos.	2	26	2
17680	92522100-7	Istorinių vietų išsaugojimo paslaugos.	2	26	2
17681	92522200-8	Istorinių pastatų išsaugojimo paslaugos.	2	26	2
17682	92530000-5	Botanikos ir zoologijos sodų bei gamtos draustinių paslaugos.	2	26	2
17683	92531000-2	Botanikos sodų paslaugos.	2	26	2
17684	92532000-9	Zoologijos sodų paslaugos.	2	26	2
17685	92533000-6	Gamtos draustinių paslaugos.	2	26	2
17686	92534000-3	Laukinės gyvūnijos ir augalijos išsaugojimo paslaugos.	2	26	2
17687	92600000-7	Sportinės paslaugos.	2	26	2
17688	92610000-0	Sporto patalpų eksploatavimo paslaugos.	2	26	2
